Source_Name,RAJ2000,DEJ2000,GLON,GLAT,P0,dP0,P1,dP1,Dist,Edot,Bsurf,Catalog,BLC,RLC,gmax,gradLC
,,,,,0.49907553362,4e-11,1.9e-17,2e-19,4.611,6e+30,98483018722.70692,ATNF,7.300133739999479,23805.47465318024,10198553.678835176,11704007.508189162
,,,,,0.414111049843,1.4e-11,3.72e-17,1.4e-18,3.16,2.1e+31,125525306740.16257,ATNF,16.287301576295846,19752.74169249386,18880237.219413504,7835657.257003135
,,,,,0.90231562918,4e-11,2.53e-15,2e-17,7.556,1.4e+32,1528061776981.439,ATNF,19.166101172424877,43039.68115569446,48409851.007507525,7223257.74360155
,,,,,1.6560095697,9e-10,8.945e-13,3e-16,6.129,7.8e+33,38924496662903.41,ATNF,78.97739097168879,78990.23530761489,366106225.9915041,3558349.553701852
,,,,,1.91513066964,8e-11,5.373e-15,8e-18,4.54,3e+31,3244210591134.5054,ATNF,4.255808793928622,91350.0894002072,22815080.66784464,15328827.824279591
,,,,,1.366682059422,1e-11,8.714e-16,1.1e-18,4.14,1.3e+31,1103681940723.1973,ATNF,3.983912211055464,65189.56136467034,15241185.291812029,15843280.820411565
,,,,,1.261857209134,8e-12,1.7292e-15,1e-18,4.444,3.4e+31,1493926158858.894,ATNF,6.851202371149233,60189.5059653319,24200174.57432632,12081381.598918302
,,,,,1.362817392033,1.9e-11,1.7472e-15,3e-19,2.873,2.7e+31,1560599832669.151,ATNF,5.681288685169997,65005.22004682514,21673348.524327412,13267117.366512332
,,,,,0.00609129342151,4e-14,-1.8e-20,3e-21,7.9,,,ATNF,,290.5494687328204,,
,,,,,0.284054344967,5e-12,2.92704e-15,4e-20,1.586,5e+33,922181613348.4834,ATNF,370.7493962066576,13549.148482975548,294797216.7280523,1642327.5332387134
,,,,,2.499469846087,1.9e-11,3.9065e-15,5e-19,2.219,9.9e+30,3160234260680.3755,ATNF,1.8648498740222184,119222.5666440242,13047679.102347994,23156774.27080413
,,,,,0.86033211599,7e-11,9.95e-16,1.5e-17,7.949,6.2e+31,935720232091.3892,ATNF,13.53991436695722,41037.10360626687,32607953.477872603,8593934.536578622
,,,,,0.270502039371,3e-12,1.5446e-15,8e-19,9.83,3.1e+33,653724405724.2109,ATNF,304.33462887587746,12902.71513646857,230442938.772676,1812693.2360181967
,,,,,0.512547817784,1.6e-11,7.227e-15,4e-18,4.068,2.1e+33,1946469637284.9744,ATNF,133.2026211412074,24448.091046054225,191112304.5205803,2739956.1631348035
